,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,Size:
494,4,True,2013-10-13,A3E5V5TSTAY3R9,B0006O10P4,Rather be at the Beach,"I decided to SPLURGE ($8.98 for a 3 oz. bar) and buy this wonderfully strong smelling soap!  The problem is that when you get spoiled, it is difficult to go back to Irish Spring! (I'm exaggerating here.)  It does smell wonderful!  When I open a bar for the bathroom, we can smell it all the way in the bedroom...so happy that I did splurge this once.", 3 oz.
495,5,True,2018-04-12,A85ENSL5HBBZF,B0009RF9DW,nancy mccarthy,100% natural and organic and performes much better than chemical counterparts for the same price., Multiset
496,5,True,2018-04-11,A245UNW3PI53NG,B0009RF9DW,Lyudmila Tretiak,I am allergic to a lot of things. I occasionally get a red rash over my body after using some other body washes. This one is an exception. Not a single complain. Perfect!, Multiset
497,5,True,2018-04-11,A3F53CPYRL46XZ,B0009RF9DW,Brennan Kelly,"So, 5 stars it is.", Multiset
498,5,True,2018-04-11,AGRLW94043OXP,B0009RF9DW,Coantha Childers,"Smells great and performs great. Will buy it again, definitely", Multiset
499,5,True,2018-04-10,A32SDP7KQV0N44,B0009RF9DW,Layla Alburati,"5-7 drops is enough for the whole body. Very interesting scent. Smells like candies, which is nice.", Multiset
500,5,True,2018-04-10,A1NKYTRBYXO4TG,B0009RF9DW,Casey Stark,Not drying out the skin. Leaves it clean and fresh., Multiset
501,5,True,2018-04-10,A25IIELMRU58WH,B0009RF9DW,Tiffany Foote,"<div id=""video-block-R2TKH5MS9TYL2L"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/D1tsEJgBJ%2BS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/71xb2chm%2BcS.png"" class=""video-slate-img-url"">&nbsp;Best body wash I've ever used. 5 stars", Multiset
502,5,True,2018-04-07,A29PKN4LL05QGF,B0009RF9DW,Danielle,Lathers well and smells great., 8.5oz
503,1,True,2018-04-01,A18HENNBJ25817,B0009RF9DW,Zhenyu Hong,the smell is bad and totally not natural for me, 8.5oz
504,1,True,2018-03-28,A28F08XFZRKIH5,B0009RF9DW,Amazon Customer,No seal on bottle. Extremely runny. Like water. Seams tampered with., 8.5oz
505,3,True,2018-03-25,A3T2BPXBDMLJPE,B0009RF9DW,GabesAmazon,Good light scent. Have received complements from people that I smell nice after using it. 3 stars because bottle is kind of small for a shower gel (size compariso photo attached) and it doesnt really help me wake up in the morning like other products., 8.5oz
506,1,True,2018-03-06,A3JQUR31CLU4VK,B0009RF9DW,leeraz,Wow I was totally hyped to try this shower gel. According to the rate and review I thought this would be awesome. However I received the package all torn up and the bottle itself had no seal. Very disappointed, 8.5oz
507,5,False,2018-02-21,A3VC5W5GW7QAQK,B0009RF9DW,Anton Kiptach ,"Awesome product, no doubt ! Use it in the morning before run and my skin doesnt irritate, it already gives it 10 out of 10 ! The smell is great, not chemical which makes more sense to be an organic product but does produce a lot of foam ! Love it !", 8.5oz
508,5,True,2017-12-17,A14SJT4M0BP298,B0009RF9DW,Ramon Rodriguez,Great product for relaxing!, 106
509,5,True,2017-12-15,A1X15KWJ11IC1P,B0009RF9DW,Mert Ozer,"Lovely product and works great, except the artificial coloring :(", 144
510,5,True,2017-12-13,A1PWYEL1R4LMAQ,B0009RF9DW,Jasmin James,Ideal for the guesthouse., 1 ounce
511,5,True,2017-12-05,A24XAYKFM8XZTR,B0009RF9DW,Mary &amp; Dave,Best perfume smell and products, 7.6oz
512,5,True,2017-10-30,A205Q5S9B99B0L,B0009RF9DW,Trudy A. Vimini,LOVE THIS, 291
513,5,True,2017-09-28,A35QTJ23YREVYX,B0009RF9DW,G.I.M.,"I read that sponges need to be changed once a month... This product combines a body wash and sponge in one! The skin feels so clean each time I used it! And the sponge gives a gentle scrubbing sensation. To prolong its life, I first wash my hair (my body gets wet) turn off the water and scrub/soap-up my whole body with the Spongelle. Once done, I simply rinse off with the shower. This helps reduce water waste and prolong Spongelle's useful life-span. About a month and a half after first use, I start adding some of my favorite body wash. And after three months I replace it with a new one.", 27
514,5,True,2017-09-18,A19Q4TR24DNXB5,B0009RF9DW,Mallory,I have really dry skin and Olay ribbons is the only body wash I use. Getting more and more difficult to find in stores - hope it doesn't disappear here as well., 195
515,5,True,2017-09-13,A1D3G0HL756T8B,B0009RF9DW,Vette,Lovin' them., 121
516,5,True,2017-09-12,AH5IPOPDVNJMW,B0009RF9DW,Sunshine Girl,"Love these, wish they weren't so pricey.", 27
517,5,True,2017-09-04,A1O7LQP26XE36M,B0009RF9DW,Maria Mercedes Calzado,Nice!!, 292
518,5,True,2017-08-15,ASFHTW5SP4QQR,B0009RF9DW,MACC,"Love it!  Scent is refreshing not over powering. Also, the 3 in 1 is great for traveling.", 233
519,5,True,2017-08-04,A3JVYLHH0TT4HT,B0009RF9DW,Cheryl C,"I'm devastated that this fragrance has been discontinued. I would love to see P&G bring it back, even if as an occasional ""anniversary"" run; I'd scoop up extras. As it is, I paid 2 1/2 times per bottle in order to gather as many as the budget would allow. Old Spice Foxcrest, you've served our family well.", 10
520,5,True,2017-07-27,A3CLPIHVAD1LI1,B0009RF9DW,C.H.,Smells awesome love it!!, 10
521,5,True,2017-07-27,A3G7XXRLKXQIT7,B0009RF9DW,Amazon Customer,This is by far my favorite Bath and Body Works collection.  They discontinued it in the store.  I always get compliments of the scent on me. :), 136
522,5,True,2017-06-26,AX461TIEKR7CJ,B0009RF9DW,Sheep,Best smell by Old Spice so sad they stopped carrying it at most stores but hey they're loss is the Amazon marketplaces gain. Very quick shipping no issues will be buying again, 10
523,5,True,2017-06-15,AIRQ4VAXVPAP4,B0009RF9DW,Amazon Customer,Very good fragrance. A good nature smell rather than just a cologne type smell. My favorite of the series., 10
524,5,True,2017-05-25,A2XNLIC0O07GPW,B0009RF9DW,shopmysongs,Bought along with their shampoo and lotion for a welcome gift for an oceanfront condo rental and are perfect size and price., 1 ounce
525,5,True,2017-05-16,A3VUYRFM95CGJR,B0009RF9DW,Valentina V.,Thank you., 160
526,5,True,2017-04-24,A2F218M5AOPU6T,B0009RF9DW,Tony,Great product.., 198
527,5,True,2017-04-15,A8N02S3VNT60S,B0009RF9DW,michael w,great buy, 1 ounce
528,5,True,2017-04-12,A2NH58DY5F0XSZ,B0009RF9DW,michael Luna,AAA+, 176
529,5,True,2017-03-23,A2RFDGEW20UK6W,B0009RF9DW,Betty,I wish they continue with this fragrance, 64
530,5,True,2017-03-20,A1SY26REK8411L,B0009RF9DW,Run2Daylite,Stops man stink in its tracks., 177
531,5,True,2017-02-16,A2E3YYK70W49NO,B0009RF9DW,Lauri Shields,"Love the scent, great deal for the price, large bottle", 233
532,5,True,2017-02-10,A150XCEZV6KF5G,B0009RF9DW,Shatha,"I love the smell and the product. I usually use it when I go on trip. My problem with this product it isn't easy to find :(
I wish lots of people use it so it will become more popular in the market. I'd definitely recommend it to my friends;)", 200
533,5,True,2017-02-09,A2AXHDSJEBEOIB,B0009RF9DW,D.Marie,"smells delicious, cleans well, rinses off easily too. Moisturizing...I can even use this to shave. Great as a bubble bath, too!", 500ml
534,5,True,2017-02-05,A3J0XGWTJWZKLZ,B0009RF9DW,Kimberly,Still do not know whey Old Spice discontinued this it is their best scent.., 10
535,5,True,2017-01-22,A23ALLEUZQKAR1,B0009RF9DW,NeNeBe,My granddaughter loves the fragrance., 500ml
536,5,True,2017-01-19,A1MAJCTEK9HZHD,B0009RF9DW,Ninfa Lopez Clariond,Love this product, 27
537,5,True,2017-01-17,A2K4C2K7NZLOQI,B0009RF9DW,Amazon Customer,Well pleased, 136
538,5,True,2017-01-17,AT2F2DJ7RELJI,B0009RF9DW,Mary Beadles,These are great!  They smell wonderful; they feel great on your skin; and they last a long time.  They make great gifts!, 27
539,5,True,2017-01-02,A3VHZAX3IU2ZWD,B0009RF9DW,Joyce Pope,I love this shower gel. It smells very good that is why I keep order it over and over again. Keep carrying this enchanted orchid., 121
540,5,True,2017-01-01,A250XH0NBH6AHN,B0009RF9DW,deborah c. mcclellan,This product is very gentle on my skin, 125
541,5,True,2017-01-01,A29F4PQDQ8MU0M,B0009RF9DW,Amazon Customer,"Smells Great, Boyfriend loves the scent.", 10
542,5,True,2016-12-30,A1Y5HC26OO5D4H,B0009RF9DW,ANTOINETTE COHEN,Excellent, 192
543,5,True,2016-12-27,A27V608OPEA3CD,B0009RF9DW,Joyce M. Amos,This is one of my favorite bath and body products. I love the fragrance., 121
544,5,True,2016-12-21,A1GVT488CKU6ZB,B0009RF9DW,Ellen M Smith,"Excellent non-greasy cream for rough spots - heels, elbows especially.", 243
545,5,True,2016-12-10,A1V4LZJKGV2YSU,B0009RF9DW,L. Jane Wells,This is the BEST smelling body wash ever!  Love it., 214
546,5,True,2016-11-20,A24NTDGOS70ZA9,B0009RF9DW,Rima JG,Love these Songelle products.  All was good., 27
547,4,False,2016-11-11,A3COAV45SLM4LY,B0009RF9DW,Raziel1313,My favorite scent for personal care but out is not sold in retail stores anymore. Would order in bulk but cannot justify the marked up price., 10
548,5,True,2016-11-07,A121C9UWQFW5W6,B0009RF9DW,Barbara Wallace,Just what I wanted and it arrived early, 7.6oz
549,5,True,2016-11-06,A14BV6AW987ZDN,B0009RF9DW,T. Reynolds,Good deal, 113
550,5,True,2016-11-03,ASL42Q7LYJWFV,B0009RF9DW,Janet Roseblatt,Tried many but this is the one to buy., 74
551,5,True,2016-11-02,AMFBQ5BEYWC5T,B0009RF9DW,Amazon Customer,"This is a delicious luxury that I have been enjoying for many years. There is no other aroma like it. Makes me feel like a pasha, and want to break out my safari hat. Thanks to Amazon I no longer have trouble finding it. A dime sized dollop goes a long way, so even the smaller container lasts quite a long time.", 8
552,5,True,2016-11-01,A1NVH7LUS2AVWW,B0009RF9DW,Amazon Customer,"For some reason, nowhere near me sells this. Amazon fixed this problem, and I'm now a happy fox.", 10
553,5,True,2016-11-01,A2PW5N4QDA3AG9,B0009RF9DW,Amazon Customer,Very good, 7.6oz
554,5,True,2016-10-15,AV10T680T0UWB,B0009RF9DW,Kindle Customer,Smells wonderful and lathers nicely.  Like all Andalou products you know its good for your skin and works well too. I purchase many skin products from this company and like the quality., 74
555,5,True,2016-09-28,A2BYQUQ8ITJTE8,B0009RF9DW,film,"Before i used this my main Body wash was Old Spice, after i started using this and feels refreshing and clean I like to go between the other kinds of Dial Soap over all happy with the product.", 235
556,5,True,2016-09-24,A3RUBIOZYJNY0D,B0009RF9DW,Merrie,thank you, 122
557,5,True,2016-09-24,A3RUBIOZYJNY0D,B0009RF9DW,Merrie,thank you, 192
558,5,True,2016-09-15,A3E9ZV03ZD1ZI,B0009RF9DW,Amazon Customer,I love the scent., 122
559,5,False,2016-09-06,A157AUOFPJQ46Q,B0009RF9DW,Big Ed Mustafa.,"This body wash is expensive because it's hard to find in a lot of places. I was lucky enough to find a few bottle at a retailer near me. This is a great body wash it lathers and cleans well and doesn't seem to drying, it leaves a nice cologne like sent on your skin.", 89
560,5,False,2016-08-19,AJW13PBIXQ33M,B0009RF9DW,Leiito,"This is just divine. I love every single I Coloniali product I ever tried. I find their mango shaving soap and rhubarb shaving cream to be very close or even on par with Acqua di Parma, which for me is the best shaving cream in existence, not just in terms of performance but also the scent and packaging, I love the rhubarb after shave balm but this hibiscus shaving cream, I believe it has no equal and I've tried a number of high-end shower products. The cream has a consistency that is hard to describe but is just right, foams easily, washes off easily, leaves the skin supple and soft and with a scent so delicious that I keep smelling myself for hours after the shower, it's just gorgeous beyond description. I also love the bamboo and rhubarb scents, respectively, they're just as good and some people might actually prefer one or the other to hibiscus, but for my taste hibiscus is sheer perfection when it comes to fragrance. By the way, I don't really know what hibiscus smells like, this definitely smells nothing like hibiscus tea, which was the only hibiscus scent I ever had a chance to try but it's a classy, elegant fragrance that just makes you appreciate life. Taking the morning shower with this baby is the perfect way to start the day.", 8
